user_id,age,gender,region,subscription_type,payment_method,primary_device,account_age_months,favorite_genre,time_of_day,recommendation_source,session_count,avg_watch_time_minutes_per_week,watch_sessions_per_week,completion_rate,avg_rating_given,app_rating,recommendation_click_rate,days_since_last_login,churned
N21156,63,Male,Asia,Basic,Credit Card,Smart TV,55,Horror,Night,Ads,1,220,4,66,4,4,56,0,0
N21157,34,Male,Europe,Basic,Credit Card,Smart TV,92,Sci-Fi,Afternoon,Algorithm,1,542,18,86,5,5,54,1,0
N21158,34,Female,Asia,Standard,Debit Card,Smart TV,53,Horror,Night,Algorithm,3,390,8,59,4,4,63,22,0
N21159,22,Male,Asia,Standard,Paypal,Smart TV,32,Action,Evening,Friend,2,232,6,76,4,4,23,0,0
N21160,60,Male,Europe,Basic,Credit Card,Smart TV,41,Sci-Fi,Evening,Algorithm,1,798,12,90,4,3,34,0,0
N21161,32,Male,Asia,Standard,Credit Card,Laptop,22,Sci-Fi,Afternoon,Friend,1,121,3,65,3,5,42,0,0
N21162,44,Male,North America,Basic,Credit Card,Smart TV,47,Comedy,Afternoon,Trending,1,130,2,64,3,4,17,17,0
N21163,33,Male,North America,Premium,Paypal,Smart TV,74,Drama,Afternoon,Search,4,139,3,69,4,4,53,0,0
N21164,24,Female,South America,Standard,Paypal,Laptop,47,Drama,Evening,Trending,1,396,7,70,4,3,37,27,0
N21165,42,Male,Oceania,Basic,Gift Card,Smart TV,50,Comedy,Night,Algorithm,1,142,1,56,4,4,21,0,0
N21166,34,Male,North America,Premium,Paypal,Smart TV,16,Comedy,Night,Algorithm,3,441,7,59,4,4,26,1,0
N21167,41,Female,Asia,Standard,Debit Card,Smart TV,36,Action,Afternoon,Trending,1,124,2,81,4,4,86,34,0
N21168,26,Female,Asia,Premium,Credit Card,Smart TV,52,Action,Afternoon,Trending,2,316,7,78,4,4,28,0,0
N21169,45,Male,Asia,Premium,Debit Card,Laptop,63,Comedy,Evening,Trending,2,480,13,68,4,4,42,6,0
N21170,43,Male,North America,Premium,Paypal,Mobile,55,Horror,Evening,Friend,4,304,12,92,4,4,60,3,0
N21171,29,Male,Asia,Basic,Paypal,Tablet,30,Drama,Night,Trending,1,243,4,63,3,3,22,18,0
N21172,34,Female,North America,Basic,Paypal,Smart TV,54,Documentary,Afternoon,Ads,1,407,8,80,4,4,31,14,0
N21173,33,Female,Europe,Basic,Paypal,Smart TV,77,Comedy,Afternoon,Algorithm,1,130,4,82,4,4,30,19,1
N21174,37,Male,Africa,Premium,Paypal,Mobile,31,Comedy,Afternoon,Trending,2,396,9,82,4,3,37,5,0
N21175,61,Female,North America,Standard,Debit Card,Mobile,80,Comedy,Evening,Algorithm,3,163,4,66,4,4,81,0,0
N21176,45,Female,Europe,Basic,Credit Card,Smart TV,37,Drama,Evening,Algorithm,1,374,8,77,3,3,22,41,0
N21177,35,Male,Africa,Basic,Gift Card,Mobile,34,Drama,Evening,Ads,1,160,5,45,3,3,42,41,1
N21178,36,Male,Asia,Standard,Debit Card,Laptop,38,Drama,Evening,Search,2,557,12,87,5,4,44,1,0
N21179,46,Female,Asia,Basic,Debit Card,Smart TV,41,Comedy,Night,Friend,1,447,12,90,4,4,39,5,0
N21180,42,Male,Asia,Premium,Paypal,Mobile,34,Documentary,Evening,Trending,2,341,7,75,4,5,21,1,0
N21181,40,Male,Europe,Basic,Gift Card,Tablet,30,Comedy,Morning,Algorithm,1,183,3,60,3,4,15,4,1
N21182,36,Male,Asia,Basic,Debit Card,Laptop,42,Comedy,Evening,Trending,1,149,2,70,4,4,18,2,0
N21183,39,Male,Oceania,Standard,Paypal,Smart TV,60,Action,Evening,Trending,1,230,3,60,3,3,45,39,1
N21184,44,Male,North America,Standard,Credit Card,Laptop,33,Documentary,Evening,Search,2,212,7,69,5,4,42,1,1
N21185,31,Male,Europe,Basic,Paypal,Smart TV,36,Action,Morning,Algorithm,1,125,2,61,3,4,38,22,1
N21186,41,Male,Asia,Standard,Debit Card,Smart TV,42,Sci-Fi,Evening,Trending,2,160,2,74,4,4,20,24,1
N21187,67,Female,Africa,Standard,Debit Card,Tablet,32,Documentary,Afternoon,Trending,1,122,5,49,2,3,49,24,0
N21188,22,Female,North America,Standard,Debit Card,Smart TV,34,Sci-Fi,Afternoon,Algorithm,2,226,4,80,4,5,58,0,0
N21189,37,Female,Asia,Standard,Credit Card,Laptop,31,Sci-Fi,Morning,Trending,1,169,4,77,4,3,12,31,0
N21190,42,Male,Africa,Basic,Paypal,Mobile,69,Drama,Afternoon,Trending,1,102,2,54,3,4,29,2,0
N21191,38,Female,Asia,Standard,Paypal,Laptop,31,Horror,Night,Ads,3,403,5,74,4,4,57,4,0
N21192,39,Female,Oceania,Basic,Paypal,Smart TV,61,Drama,Night,Trending,1,349,7,76,4,4,54,1,0
N21193,35,Male,Europe,Basic,Paypal,Smart TV,23,Horror,Night,Search,1,161,2,78,3,4,7,47,1
N21194,22,Male,North America,Premium,Paypal,Smart TV,46,Documentary,Evening,Trending,4,166,2,73,4,5,34,3,0
N21195,39,Male,North America,Premium,Credit Card,Smart TV,33,Action,Night,Friend,2,423,6,99,3,4,72,2,0
N21196,20,Male,North America,Basic,Debit Card,Smart TV,63,Romance,Afternoon,Algorithm,1,70,3,68,4,4,30,16,1
N21197,27,Male,South America,Standard,Credit Card,Laptop,30,Drama,Evening,Trending,1,367,8,77,3,5,45,2,0
N21198,34,Male,South America,Basic,Credit Card,Mobile,30,Horror,Morning,Friend,1,179,6,73,3,3,15,27,1
N21199,23,Male,Asia,Basic,Paypal,Smart TV,45,Documentary,Evening,Algorithm,1,323,6,61,4,4,35,34,1
N21200,56,Male,North America,Basic,Paypal,Smart TV,36,Action,Evening,Algorithm,1,370,7,90,5,5,31,2,0
N21201,45,Male,Asia,Standard,Gift Card,Mobile,56,Drama,Night,Search,2,87,2,50,4,3,31,36,1
N21202,38,Male,North America,Basic,Credit Card,Smart TV,27,Action,Night,Trending,1,673,12,100,4,4,54,0,0
N21203,46,Male,North America,Basic,Credit Card,Tablet,42,Romance,Evening,Trending,1,476,9,76,4,4,43,5,0
N21204,24,Male,Africa,Premium,Credit Card,Mobile,66,Documentary,Night,Search,1,126,4,72,3,3,72,18,0
N21205,44,Male,Asia,Basic,Paypal,Mobile,19,Sci-Fi,Night,Search,1,277,4,80,5,3,30,28,1
N21206,39,Male,Asia,Basic,Credit Card,Smart TV,57,Sci-Fi,Evening,Search,1,433,8,95,4,4,50,4,0
N21207,38,Male,North America,Premium,Debit Card,Smart TV,65,Romance,Night,Search,4,503,6,78,4,4,40,3,0
N21208,33,Male,Asia,Premium,Debit Card,Tablet,71,Drama,Afternoon,Search,3,239,5,85,4,5,33,3,0
N21209,41,Female,Oceania,Basic,Gift Card,Smart TV,49,Horror,Night,Trending,1,285,3,69,4,3,51,6,0
N21210,45,Male,Asia,Standard,Paypal,Smart TV,43,Documentary,Night,Friend,2,660,10,68,3,4,60,1,0
N21211,67,Male,North America,Basic,Paypal,Smart TV,46,Drama,Afternoon,Algorithm,1,237,3,76,4,5,15,30,0
N21212,36,Female,North America,Basic,Credit Card,Smart TV,97,Comedy,Evening,Ads,1,447,8,68,4,4,47,4,0
N21213,43,Male,Europe,Basic,Debit Card,Smart TV,29,Action,Morning,Search,1,301,7,74,3,5,8,59,0
N21214,19,Female,Asia,Basic,Debit Card,Tablet,32,Documentary,Evening,Algorithm,1,189,2,75,4,4,70,0,0
N21215,28,Female,Asia,Standard,Debit Card,Tablet,50,Romance,Evening,Trending,2,279,5,75,4,4,63,19,1
N21216,36,Male,North America,Premium,Paypal,Laptop,23,Documentary,Night,Algorithm,1,561,9,78,5,4,28,0,0
N21217,36,Male,North America,Basic,Debit Card,Smart TV,18,Comedy,Afternoon,Algorithm,1,283,6,90,5,4,48,0,0
N21218,29,Female,Asia,Standard,Credit Card,Tablet,74,Documentary,Evening,Trending,1,162,6,61,3,4,39,3,0
N21219,38,Female,Africa,Standard,Debit Card,Smart TV,49,Action,Evening,Algorithm,2,427,6,92,3,5,36,2,0
N21220,35,Male,North America,Premium,Credit Card,Tablet,42,Action,Evening,Search,3,465,10,77,4,5,52,7,0
N21221,31,Female,Africa,Premium,Credit Card,Tablet,66,Comedy,Night,Search,1,354,5,93,4,4,59,26,0
N21222,67,Female,North America,Standard,Paypal,Laptop,40,Comedy,Evening,Ads,3,100,3,64,4,3,39,5,0
N21223,70,Male,Asia,Standard,Debit Card,Mobile,51,Comedy,Afternoon,Trending,1,96,4,68,4,4,19,43,0
N21224,38,Male,Europe,Standard,Credit Card,Mobile,60,Action,Night,Trending,1,240,5,74,4,3,34,0,0
N21225,29,Female,Oceania,Premium,Debit Card,Laptop,33,Comedy,Evening,Friend,3,105,3,78,3,3,14,1,0
N21226,35,Female,Europe,Premium,Debit Card,Tablet,7,Drama,Night,Friend,4,366,7,80,3,5,68,1,0
N21227,36,Female,Europe,Premium,Paypal,Smart TV,64,Comedy,Night,Algorithm,2,247,3,82,5,4,76,29,0
N21228,37,Male,South America,Premium,Credit Card,Mobile,53,Sci-Fi,Evening,Trending,1,458,11,90,5,4,63,4,0
N21229,31,Male,Asia,Basic,Paypal,Smart TV,60,Action,Night,Trending,1,284,4,88,3,4,47,33,1
N21230,23,Male,Europe,Standard,Credit Card,Smart TV,54,Action,Afternoon,Friend,2,154,2,66,4,5,49,5,0
N21231,59,Female,Asia,Standard,Debit Card,Smart TV,1,Documentary,Morning,Algorithm,3,378,8,64,4,4,30,1,0
N21232,20,Male,Europe,Basic,Paypal,Smart TV,22,Sci-Fi,Afternoon,Algorithm,1,329,6,81,4,4,53,49,1
N21233,60,Female,Africa,Standard,Paypal,Tablet,33,Documentary,Evening,Ads,3,179,5,74,3,3,0,39,0
N21234,59,Female,Europe,Basic,Gift Card,Mobile,66,Romance,Night,Trending,1,168,3,76,4,5,29,0,0
N21235,71,Male,North America,Basic,Credit Card,Tablet,61,Action,Night,Ads,1,128,3,53,3,4,22,29,1
N21236,42,Male,Europe,Basic,Debit Card,Laptop,51,Documentary,Night,Algorithm,1,204,3,78,3,5,40,1,0
N21237,30,Male,Asia,Basic,Paypal,Tablet,34,Comedy,Evening,Algorithm,1,72,4,55,2,3,48,47,1
N21238,55,Male,Europe,Standard,Debit Card,Mobile,80,Action,Evening,Search,1,182,6,66,3,4,17,2,0
N21239,64,Female,Europe,Basic,Credit Card,Smart TV,76,Drama,Evening,Trending,1,642,13,100,4,5,50,25,0
N21240,36,Male,Asia,Standard,Debit Card,Laptop,44,Documentary,Morning,Algorithm,1,210,4,69,4,3,45,23,1
N21241,36,Female,North America,Premium,Paypal,Smart TV,63,Romance,Evening,Search,5,348,5,77,4,4,46,4,0
N21242,63,Male,Africa,Standard,Credit Card,Mobile,69,Comedy,Evening,Friend,3,266,9,51,4,4,51,2,0
N21243,41,Male,North America,Standard,Credit Card,Laptop,30,Comedy,Afternoon,Algorithm,1,263,5,89,5,4,62,8,0
N21244,24,Male,North America,Premium,Credit Card,Smart TV,58,Action,Night,Trending,1,262,5,69,4,4,33,1,0
N21245,19,Male,North America,Standard,Paypal,Tablet,42,Romance,Night,Trending,1,298,4,69,4,4,26,2,0
N21246,47,Male,North America,Standard,Debit Card,Smart TV,32,Documentary,Night,Search,1,637,12,78,4,5,43,4,0
N21247,44,Male,Asia,Premium,Paypal,Laptop,4,Comedy,Morning,Trending,3,164,5,44,4,4,20,1,0
N21248,24,Male,Asia,Basic,Credit Card,Mobile,41,Sci-Fi,Night,Ads,1,379,11,73,4,4,48,27,0
N21249,28,Male,North America,Basic,Paypal,Mobile,19,Documentary,Afternoon,Algorithm,1,165,3,46,3,4,44,43,1
N21250,35,Male,North America,Premium,Credit Card,Smart TV,32,Drama,Evening,Trending,2,318,5,83,4,4,53,1,0
N21251,46,Female,North America,Standard,Paypal,Laptop,33,Documentary,Afternoon,Ads,1,145,4,76,4,4,21,7,0
N21252,66,Male,Asia,Basic,Paypal,Smart TV,78,Comedy,Afternoon,Ads,1,248,4,77,3,4,14,4,0
N21253,57,Male,Africa,Basic,Credit Card,Smart TV,27,Horror,Evening,Friend,1,235,4,72,4,4,29,0,0
N21254,34,Male,Africa,Basic,Paypal,Mobile,60,Comedy,Night,Algorithm,1,240,3,83,4,4,57,35,0
N21255,57,Female,Europe,Premium,Credit Card,Mobile,54,Comedy,Evening,Algorithm,1,524,12,77,4,4,40,4,0
N21256,71,Male,North America,Premium,Credit Card,Tablet,44,Drama,Evening,Algorithm,3,346,8,77,4,5,47,31,0
N21257,33,Male,Asia,Standard,Credit Card,Mobile,73,Documentary,Evening,Friend,2,351,11,73,3,3,25,1,0
N21258,57,Female,North America,Basic,Debit Card,Mobile,63,Romance,Night,Algorithm,1,561,13,85,4,4,55,1,0
N21259,21,Female,North America,Basic,Debit Card,Tablet,34,Horror,Morning,Friend,1,128,2,78,3,4,68,46,1
N21260,21,Male,North America,Basic,Debit Card,Tablet,46,Horror,Evening,Ads,1,61,1,51,3,4,37,36,1
N21261,34,Female,Asia,Basic,Paypal,Tablet,69,Sci-Fi,Evening,Algorithm,1,359,6,61,3,4,75,40,0
N21262,40,Male,North America,Premium,Credit Card,Laptop,59,Drama,Night,Trending,3,110,1,49,4,3,50,1,0
N21263,39,Male,South America,Standard,Credit Card,Smart TV,59,Comedy,Morning,Trending,3,198,4,68,4,4,30,6,0
N21264,57,Male,Africa,Standard,Debit Card,Laptop,45,Sci-Fi,Evening,Algorithm,2,302,11,50,4,3,18,44,1
N21265,41,Male,Asia,Basic,Credit Card,Mobile,37,Sci-Fi,Night,Algorithm,1,97,2,71,3,5,46,2,0
N21266,66,Male,Oceania,Standard,Credit Card,Mobile,21,Drama,Evening,Algorithm,2,152,7,78,4,5,50,0,0
N21267,36,Male,Europe,Basic,Credit Card,Smart TV,48,Comedy,Night,Search,1,124,3,71,3,4,26,6,1
N21268,35,Female,Asia,Basic,Paypal,Smart TV,1,Sci-Fi,Night,Algorithm,1,184,5,76,4,4,15,55,1
N21269,21,Male,Europe,Premium,Paypal,Smart TV,50,Drama,Afternoon,Search,2,169,3,63,3,4,38,1,0
N21270,23,Male,Africa,Basic,Credit Card,Mobile,26,Action,Evening,Search,1,262,6,73,4,4,52,4,1
N21271,34,Female,Asia,Premium,Paypal,Smart TV,60,Horror,Evening,Algorithm,1,820,10,87,4,5,68,1,0
N21272,36,Male,Europe,Basic,Paypal,Smart TV,25,Romance,Afternoon,Algorithm,1,104,3,67,3,3,98,2,0
N21273,30,Female,Asia,Premium,Debit Card,Mobile,36,Comedy,Morning,Trending,4,206,8,62,4,4,32,0,0
N21274,29,Female,North America,Premium,Paypal,Smart TV,15,Comedy,Evening,Friend,2,408,9,75,5,4,50,1,0
N21275,41,Female,Africa,Premium,Credit Card,Smart TV,72,Comedy,Night,Friend,5,677,11,93,5,5,67,2,0
N21276,38,Female,Asia,Basic,Credit Card,Laptop,33,Drama,Night,Algorithm,1,134,3,61,4,3,52,14,1
N21277,34,Male,Africa,Premium,Gift Card,Laptop,32,Drama,Night,Friend,3,163,4,61,4,3,5,1,0
N21278,58,Male,Asia,Standard,Credit Card,Mobile,60,Action,Evening,Trending,1,34,1,69,4,4,7,14,0
N21279,67,Male,Europe,Standard,Paypal,Smart TV,68,Drama,Morning,Ads,1,193,3,67,4,5,25,2,0
N21280,39,Male,Asia,Premium,Credit Card,Laptop,81,Sci-Fi,Evening,Trending,2,327,7,76,4,3,19,1,0
N21281,55,Male,Asia,Basic,Gift Card,Mobile,77,Documentary,Evening,Trending,1,214,7,70,4,3,27,16,0
N21282,49,Male,South America,Standard,Paypal,Smart TV,16,Action,Evening,Algorithm,2,513,7,81,4,4,31,0,0
N21283,54,Female,Europe,Basic,Debit Card,Mobile,67,Drama,Night,Algorithm,1,236,5,83,4,3,30,5,0
N21284,27,Female,Asia,Basic,Gift Card,Mobile,33,Romance,Evening,Algorithm,1,116,2,48,4,4,21,26,1
N21285,41,Male,South America,Standard,Credit Card,Mobile,23,Romance,Evening,Algorithm,1,159,4,70,3,3,62,31,1
N21286,39,Male,Asia,Standard,Gift Card,Smart TV,54,Drama,Afternoon,Algorithm,1,260,6,72,4,4,29,2,0
N21287,38,Female,North America,Standard,Credit Card,Mobile,5,Documentary,Evening,Search,2,143,4,70,4,3,49,22,1
N21288,33,Female,Asia,Basic,Debit Card,Mobile,34,Sci-Fi,Evening,Search,1,245,6,77,4,4,41,33,1
N21289,40,Female,Asia,Standard,Credit Card,Smart TV,38,Romance,Afternoon,Algorithm,1,134,3,73,4,4,50,1,0
N21290,39,Male,Africa,Premium,Credit Card,Laptop,40,Documentary,Evening,Ads,1,469,11,81,4,4,33,5,0
N21291,33,Female,North America,Premium,Debit Card,Mobile,27,Horror,Evening,Trending,2,447,10,71,3,4,56,5,0
N21292,33,Male,North America,Standard,Paypal,Smart TV,44,Drama,Afternoon,Ads,2,623,10,79,4,5,22,5,0
N21293,36,Female,Asia,Premium,Paypal,Smart TV,33,Comedy,Night,Friend,1,560,9,71,5,4,83,35,0
N21294,24,Male,South America,Standard,Credit Card,Laptop,44,Horror,Afternoon,Algorithm,1,157,4,54,3,4,32,22,0
N21295,36,Male,Asia,Basic,Paypal,Laptop,53,Comedy,Evening,Trending,1,142,3,73,3,4,0,38,0
N21296,32,Male,Asia,Premium,Credit Card,Smart TV,89,Action,Evening,Algorithm,2,367,11,80,4,5,35,2,0
N21297,22,Male,Africa,Premium,Credit Card,Smart TV,41,Comedy,Afternoon,Search,4,820,18,100,5,4,48,4,0
N21298,34,Male,Asia,Basic,Credit Card,Smart TV,42,Comedy,Night,Friend,1,256,3,68,4,4,36,45,0
N21299,32,Female,Asia,Basic,Paypal,Smart TV,7,Sci-Fi,Evening,Search,1,298,5,74,4,4,19,16,0
N21300,39,Male,North America,Premium,Credit Card,Mobile,56,Documentary,Afternoon,Trending,5,464,10,73,4,3,39,4,0
N21301,43,Male,Europe,Basic,Credit Card,Smart TV,23,Comedy,Night,Trending,1,90,3,76,3,3,0,19,1
N21302,30,Male,North America,Standard,Gift Card,Mobile,17,Horror,Evening,Algorithm,1,225,4,64,3,3,58,5,1
N21303,22,Female,North America,Basic,Paypal,Mobile,34,Comedy,Afternoon,Search,1,272,7,73,3,3,23,6,1
N21304,19,Female,Europe,Premium,Debit Card,Laptop,25,Horror,Afternoon,Friend,2,502,9,86,3,4,26,3,0
N21305,30,Male,North America,Basic,Paypal,Mobile,45,Romance,Afternoon,Algorithm,1,120,4,56,3,2,37,27,1
N21306,36,Male,North America,Basic,Credit Card,Smart TV,37,Romance,Evening,Algorithm,1,181,2,72,3,4,35,35,1
N21307,33,Female,North America,Standard,Credit Card,Mobile,51,Documentary,Afternoon,Algorithm,1,163,7,73,3,3,36,1,0
N21308,60,Male,North America,Standard,Paypal,Smart TV,29,Drama,Afternoon,Trending,1,539,13,89,5,5,60,1,0
N21309,69,Male,Asia,Standard,Credit Card,Mobile,77,Comedy,Evening,Ads,1,149,3,76,3,4,1,0,0
N21310,24,Male,Asia,Basic,Paypal,Smart TV,63,Comedy,Evening,Trending,1,173,2,70,4,3,20,1,0
N21311,63,Male,Asia,Premium,Paypal,Smart TV,51,Horror,Night,Trending,5,518,10,86,5,5,67,54,0
N21312,48,Male,North America,Standard,Gift Card,Mobile,17,Action,Evening,Algorithm,2,135,1,80,4,3,30,2,0
N21313,19,Male,South America,Basic,Paypal,Smart TV,42,Drama,Night,Trending,1,214,2,81,4,5,18,0,1
N21314,24,Female,South America,Standard,Credit Card,Smart TV,24,Action,Afternoon,Ads,1,330,4,79,4,5,65,1,0
N21315,39,Male,Asia,Basic,Paypal,Laptop,64,Documentary,Night,Trending,1,97,1,66,3,4,0,32,1
N21316,53,Male,Asia,Basic,Credit Card,Laptop,23,Horror,Afternoon,Trending,1,223,4,64,3,3,5,44,1
N21317,72,Female,North America,Standard,Credit Card,Smart TV,45,Action,Morning,Search,2,154,3,63,4,4,17,3,0
N21318,26,Male,Europe,Standard,Credit Card,Smart TV,60,Action,Evening,Ads,2,257,5,82,3,4,51,1,0
N21319,34,Female,Asia,Basic,Paypal,Smart TV,56,Horror,Morning,Friend,1,200,6,75,4,4,54,1,0
N21320,67,Male,Asia,Standard,Paypal,Smart TV,84,Drama,Night,Trending,2,145,4,55,4,5,50,2,0
N21321,64,Male,Asia,Standard,Paypal,Smart TV,42,Comedy,Night,Trending,1,510,9,87,4,4,19,0,0
N21322,27,Male,Asia,Basic,Debit Card,Smart TV,77,Comedy,Afternoon,Trending,1,559,10,86,4,5,24,2,0
N21323,52,Male,Europe,Standard,Credit Card,Laptop,59,Drama,Morning,Ads,1,160,2,81,3,4,55,56,0
N21324,52,Female,Europe,Basic,Gift Card,Smart TV,94,Documentary,Night,Friend,1,116,2,64,4,3,23,0,0
N21325,33,Male,North America,Standard,Debit Card,Laptop,69,Comedy,Evening,Trending,2,344,5,75,4,4,33,4,0
N21326,33,Female,Europe,Standard,Debit Card,Smart TV,34,Comedy,Evening,Ads,1,383,6,80,4,4,24,7,0
N21327,24,Female,North America,Standard,Gift Card,Smart TV,37,Documentary,Evening,Trending,3,306,5,84,4,5,20,4,1
N21328,25,Male,Africa,Standard,Debit Card,Smart TV,61,Drama,Evening,Trending,3,332,7,77,4,3,25,1,1
N21329,54,Male,South America,Standard,Debit Card,Laptop,30,Documentary,Afternoon,Friend,3,449,8,76,4,4,45,7,0
N21330,36,Male,Asia,Basic,Credit Card,Tablet,35,Sci-Fi,Evening,Trending,1,98,1,61,4,4,47,13,1
N21331,44,Female,North America,Basic,Credit Card,Smart TV,38,Documentary,Evening,Trending,1,99,3,63,3,3,10,36,1
N21332,33,Male,Asia,Basic,Credit Card,Smart TV,44,Sci-Fi,Night,Ads,1,283,4,58,4,4,24,19,1
N21333,23,Male,North America,Standard,Debit Card,Smart TV,78,Comedy,Night,Search,1,441,7,91,5,4,18,5,0
N21334,35,Male,South America,Basic,Credit Card,Mobile,57,Documentary,Night,Search,1,146,4,73,4,4,53,35,1
N21335,69,Male,South America,Basic,Debit Card,Smart TV,56,Drama,Night,Algorithm,1,169,4,74,3,4,45,6,0
N21336,31,Female,Asia,Standard,Paypal,Smart TV,43,Sci-Fi,Afternoon,Friend,1,327,7,83,4,3,34,52,1
N21337,34,Male,Africa,Basic,Credit Card,Laptop,28,Drama,Evening,Friend,1,241,5,71,4,3,71,17,0
N21338,47,Male,Europe,Standard,Gift Card,Smart TV,54,Documentary,Evening,Search,2,515,7,93,4,4,21,1,0
N21339,68,Male,Asia,Standard,Credit Card,Mobile,32,Drama,Evening,Friend,3,130,3,66,4,4,20,4,0
N21340,61,Male,Oceania,Basic,Gift Card,Smart TV,39,Romance,Evening,Friend,1,321,5,72,4,5,37,21,0
N21341,64,Male,Asia,Standard,Debit Card,Mobile,67,Drama,Evening,Algorithm,2,782,19,100,4,4,78,0,0
N21342,40,Male,North America,Basic,Credit Card,Smart TV,35,Drama,Morning,Trending,1,224,3,79,3,4,41,4,0
N21343,46,Male,North America,Standard,Debit Card,Smart TV,34,Comedy,Evening,Algorithm,1,426,11,73,4,4,56,5,0
N21344,50,Male,North America,Standard,Credit Card,Smart TV,50,Sci-Fi,Evening,Algorithm,2,152,3,66,3,3,70,35,1
N21345,37,Male,Europe,Basic,Credit Card,Tablet,75,Comedy,Evening,Trending,1,397,6,75,5,5,27,9,0
N21346,33,Male,North America,Premium,Credit Card,Smart TV,70,Drama,Night,Trending,2,214,3,71,4,4,35,13,0
N21347,36,Female,Europe,Standard,Debit Card,Mobile,50,Drama,Afternoon,Algorithm,2,112,4,66,4,4,30,0,0
N21348,21,Male,Europe,Standard,Gift Card,Tablet,72,Drama,Evening,Ads,3,233,4,73,4,4,23,24,0
N21349,34,Female,North America,Basic,Credit Card,Smart TV,50,Sci-Fi,Evening,Search,1,300,5,69,4,4,16,3,0
N21350,40,Male,Oceania,Basic,Debit Card,Smart TV,50,Drama,Night,Friend,1,304,7,82,4,5,32,5,0
N21351,43,Female,South America,Premium,Debit Card,Laptop,16,Comedy,Night,Friend,1,154,4,72,3,3,17,1,0
N21352,29,Male,North America,Basic,Credit Card,Smart TV,16,Horror,Afternoon,Algorithm,1,189,5,73,5,4,49,0,0
N21353,36,Male,Asia,Basic,Paypal,Smart TV,29,Romance,Afternoon,Trending,1,175,2,69,4,4,46,15,0
N21354,35,Female,Europe,Premium,Credit Card,Tablet,52,Drama,Afternoon,Trending,3,541,16,90,4,4,19,2,0
N21355,44,Male,North America,Basic,Credit Card,Smart TV,66,Drama,Evening,Friend,1,92,2,74,3,3,6,55,1
N21356,68,Male,Asia,Standard,Debit Card,Smart TV,19,Action,Evening,Algorithm,1,210,4,82,3,5,30,2,0
N21357,48,Male,Asia,Basic,Credit Card,Smart TV,41,Action,Evening,Friend,1,185,2,85,5,4,18,26,0
N21358,23,Female,South America,Premium,Credit Card,Smart TV,33,Action,Morning,Friend,2,407,8,86,5,5,41,2,0
N21359,40,Male,South America,Basic,Paypal,Mobile,59,Documentary,Night,Ads,1,140,5,68,4,4,35,2,1
N21360,62,Female,Europe,Basic,Paypal,Mobile,47,Sci-Fi,Night,Ads,1,124,3,65,4,3,0,29,1
N21361,41,Female,Asia,Basic,Debit Card,Smart TV,51,Sci-Fi,Afternoon,Friend,1,418,9,86,4,3,54,0,0
N21362,30,Female,Europe,Premium,Credit Card,Smart TV,27,Action,Evening,Trending,1,249,4,79,4,4,9,23,0
N21363,45,Male,Africa,Standard,Credit Card,Laptop,26,Comedy,Evening,Search,3,126,2,67,3,2,40,5,0
N21364,35,Female,Europe,Basic,Credit Card,Mobile,50,Drama,Afternoon,Ads,1,235,4,73,4,3,0,2,0
N21365,46,Male,South America,Standard,Debit Card,Laptop,69,Drama,Evening,Friend,2,113,2,62,3,4,15,49,1
N21366,50,Male,Asia,Basic,Credit Card,Smart TV,39,Comedy,Night,Algorithm,1,207,3,59,3,4,33,43,0
N21367,62,Male,Asia,Basic,Debit Card,Mobile,74,Romance,Afternoon,Ads,1,282,12,56,4,4,22,1,0
N21368,31,Male,South America,Premium,Paypal,Smart TV,56,Action,Night,Search,1,464,10,86,4,4,22,2,0
N21369,28,Female,North America,Premium,Credit Card,Smart TV,77,Sci-Fi,Evening,Trending,2,338,7,85,4,5,78,0,0
N21370,33,Male,North America,Basic,Debit Card,Smart TV,32,Action,Night,Algorithm,1,270,5,88,4,3,70,3,0
N21371,26,Male,Asia,Basic,Gift Card,Laptop,51,Comedy,Afternoon,Trending,1,156,4,73,4,3,28,13,0
N21372,44,Male,Asia,Standard,Gift Card,Tablet,6,Action,Night,Ads,2,263,3,69,4,5,26,35,1
N21373,38,Female,Asia,Premium,Credit Card,Smart TV,50,Drama,Night,Algorithm,1,301,4,77,4,4,47,0,0
N21374,29,Male,South America,Premium,Paypal,Smart TV,39,Documentary,Afternoon,Friend,1,170,2,70,3,4,45,0,0
N21375,45,Male,Europe,Basic,Paypal,Laptop,24,Drama,Afternoon,Trending,1,356,7,81,4,4,37,11,0
N21376,21,Female,Europe,Basic,Paypal,Smart TV,35,Comedy,Afternoon,Trending,1,229,4,78,4,5,19,28,0
N21377,59,Male,North America,Standard,Credit Card,Mobile,66,Comedy,Afternoon,Trending,2,325,10,67,4,3,37,1,0
N21378,23,Male,North America,Standard,Credit Card,Smart TV,44,Action,Evening,Friend,1,757,13,86,4,4,51,50,0
